dataset,state,year,number_of_rows,column,noise_type,proportion
taxes_1040,SD,2029,609813,dependent_4_ssn,copy_from_household_member,0.008810897767020381
taxes_1040,SD,2030,618220,dependent_4_ssn,copy_from_household_member,0.008225227265374786
taxes_1040,SD,2031,626472,dependent_4_ssn,copy_from_household_member,0.007556602689346052
taxes_1040,SD,2032,635529,dependent_4_ssn,copy_from_household_member,0.0066731809248673155
taxes_1040,SD,2033,644613,dependent_4_ssn,copy_from_household_member,0.0062843907895124675
taxes_1040,SD,2034,653920,dependent_4_ssn,copy_from_household_member,0.005627599706386102
taxes_1040,SD,2035,662041,dependent_4_ssn,copy_from_household_member,0.005168864164001927
taxes_1040,SD,2036,670070,dependent_4_ssn,copy_from_household_member,0.004963660513080723
taxes_1040,SD,2037,678727,dependent_4_ssn,copy_from_household_member,0.004801636003871955
taxes_1040,SD,2038,686952,dependent_4_ssn,copy_from_household_member,0.004696106860450221
taxes_1040,SD,2039,695756,dependent_4_ssn,copy_from_household_member,0.004661116828313374
taxes_1040,SD,2040,703954,dependent_4_ssn,copy_from_household_member,0.004689226852890956
taxes_1040,TN,2018,4050135,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,TN,2019,4166367,dependent_4_ssn,copy_from_household_member,0.011464184504149539
taxes_1040,TN,2020,4279061,dependent_4_ssn,copy_from_household_member,0.012144019447257237
taxes_1040,TN,2021,4387790,dependent_4_ssn,copy_from_household_member,0.012419464012635063
taxes_1040,TN,2022,4493403,dependent_4_ssn,copy_from_household_member,0.01231716807951568
taxes_1040,TN,2023,4595653,dependent_4_ssn,copy_from_household_member,0.012136468963170196
taxes_1040,TN,2024,4694973,dependent_4_ssn,copy_from_household_member,0.011650972220713516
taxes_1040,TN,2025,4799677,dependent_4_ssn,copy_from_household_member,0.011047618412655684
taxes_1040,TN,2026,4894203,dependent_4_ssn,copy_from_household_member,0.010383917463170203
taxes_1040,TN,2027,4986685,dependent_4_ssn,copy_from_household_member,0.009729710218311363
taxes_1040,TN,2028,5080502,dependent_4_ssn,copy_from_household_member,0.009000882196286902
taxes_1040,TN,2029,5170737,dependent_4_ssn,copy_from_household_member,0.008309453758719502
taxes_1040,TN,2030,5262201,dependent_4_ssn,copy_from_household_member,0.007630077224340157
taxes_1040,TN,2031,5346824,dependent_4_ssn,copy_from_household_member,0.006940194777310792
taxes_1040,TN,2032,5437236,dependent_4_ssn,copy_from_household_member,0.006407667425140273
taxes_1040,TN,2033,5521198,dependent_4_ssn,copy_from_household_member,0.0058657559464449565
taxes_1040,TN,2034,5608961,dependent_4_ssn,copy_from_household_member,0.005456625567551637
taxes_1040,TN,2035,5693664,dependent_4_ssn,copy_from_household_member,0.005099001275804122
taxes_1040,TN,2036,5773228,dependent_4_ssn,copy_from_household_member,0.004895008477059974
taxes_1040,TN,2037,5859016,dependent_4_ssn,copy_from_household_member,0.004689524657382742
taxes_1040,TN,2038,5940709,dependent_4_ssn,copy_from_household_member,0.004561745071169115
taxes_1040,TN,2039,6019879,dependent_4_ssn,copy_from_household_member,0.00445141837568496
taxes_1040,TN,2040,6098715,dependent_4_ssn,copy_from_household_member,0.004347145259288227
taxes_1040,TX,2018,16993005,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,TX,2019,17542366,dependent_4_ssn,copy_from_household_member,0.014104140798339288
taxes_1040,TX,2020,18063136,dependent_4_ssn,copy_from_household_member,0.014339425889280798
taxes_1040,TX,2021,18558953,dependent_4_ssn,copy_from_household_member,0.014143793564216689
taxes_1040,TX,2022,19036834,dependent_4_ssn,copy_from_household_member,0.01375134121566643
taxes_1040,TX,2023,19499621,dependent_4_ssn,copy_from_household_member,0.01319794882167197
taxes_1040,TX,2024,19954944,dependent_4_ssn,copy_from_household_member,0.012548519304288701
taxes_1040,TX,2025,20436797,dependent_4_ssn,copy_from_household_member,0.01182063901696533
taxes_1040,TX,2026,20873612,dependent_4_ssn,copy_from_household_member,0.011035512205554075
taxes_1040,TX,2027,21289074,dependent_4_ssn,copy_from_household_member,0.010231586399671493
taxes_1040,TX,2028,21715833,dependent_4_ssn,copy_from_household_member,0.009400053868529934
taxes_1040,TX,2029,22140381,dependent_4_ssn,copy_from_household_member,0.008596148367997823
taxes_1040,TX,2030,22555643,dependent_4_ssn,copy_from_household_member,0.007850363654008888
taxes_1040,TX,2031,22968884,dependent_4_ssn,copy_from_household_member,0.007164823506444632
taxes_1040,TX,2032,23366991,dependent_4_ssn,copy_from_household_member,0.006581035615582683
taxes_1040,TX,2033,23772566,dependent_4_ssn,copy_from_household_member,0.006035065798113674
taxes_1040,TX,2034,24176050,dependent_4_ssn,copy_from_household_member,0.005598557249840234
taxes_1040,TX,2035,24570807,dependent_4_ssn,copy_from_household_member,0.005266452990331168
taxes_1040,TX,2036,24964434,dependent_4_ssn,copy_from_household_member,0.00504177262741066
taxes_1040,TX,2037,25355806,dependent_4_ssn,copy_from_household_member,0.0048276911410349175
taxes_1040,TX,2038,25738244,dependent_4_ssn,copy_from_household_member,0.004700786891289087
taxes_1040,TX,2039,26127703,dependent_4_ssn,copy_from_household_member,0.004565575473664868
taxes_1040,TX,2040,26508248,dependent_4_ssn,copy_from_household_member,0.004450275250178737
taxes_1040,UT,2018,1896482,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,UT,2019,1917905,dependent_4_ssn,copy_from_household_member,0.029294464532914823
taxes_1040,UT,2020,1945370,dependent_4_ssn,copy_from_household_member,0.027011314043086918
taxes_1040,UT,2021,1977535,dependent_4_ssn,copy_from_household_member,0.024670106976614824
taxes_1040,UT,2022,2009197,dependent_4_ssn,copy_from_household_member,0.022170548731657472
taxes_1040,UT,2023,2043658,dependent_4_ssn,copy_from_household_member,0.019904504569746993
taxes_1040,UT,2024,2079868,dependent_4_ssn,copy_from_household_member,0.017884788842368844
taxes_1040,UT,2025,2120035,dependent_4_ssn,copy_from_household_member,0.01598322669201216
taxes_1040,UT,2026,2157488,dependent_4_ssn,copy_from_household_member,0.014355583901277781
taxes_1040,UT,2027,2198113,dependent_4_ssn,copy_from_household_member,0.012570782302820646
taxes_1040,UT,2028,2235536,dependent_4_ssn,copy_from_household_member,0.011067144523729432
taxes_1040,UT,2029,2274033,dependent_4_ssn,copy_from_household_member,0.009735126974850409
taxes_1040,UT,2030,2312904,dependent_4_ssn,copy_from_household_member,0.008632437835725131
taxes_1040,UT,2031,2351461,dependent_4_ssn,copy_from_household_member,0.007712651836454017
taxes_1040,UT,2032,2393016,dependent_4_ssn,copy_from_household_member,0.006965268932593848
taxes_1040,UT,2033,2433334,dependent_4_ssn,copy_from_household_member,0.006279039375605651
taxes_1040,UT,2034,2471121,dependent_4_ssn,copy_from_household_member,0.005730597570900008
taxes_1040,UT,2035,2513103,dependent_4_ssn,copy_from_household_member,0.0053018121422003
taxes_1040,UT,2036,2551137,dependent_4_ssn,copy_from_household_member,0.005111054404369503
taxes_1040,UT,2037,2593021,dependent_4_ssn,copy_from_household_member,0.00489814775892675
taxes_1040,UT,2038,2632515,dependent_4_ssn,copy_from_household_member,0.004747931160886073
taxes_1040,UT,2039,2672279,dependent_4_ssn,copy_from_household_member,0.004599444893291457
taxes_1040,UT,2040,2713480,dependent_4_ssn,copy_from_household_member,0.00451486651827174
taxes_1040,VA,2018,5018741,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,VA,2019,5155760,dependent_4_ssn,copy_from_household_member,0.010732656291216038
taxes_1040,VA,2020,5287214,dependent_4_ssn,copy_from_household_member,0.011252239837464494
taxes_1040,VA,2021,5408616,dependent_4_ssn,copy_from_household_member,0.01159520291327763
taxes_1040,VA,2022,5533922,dependent_4_ssn,copy_from_household_member,0.01156629963342454
taxes_1040,VA,2023,5653714,dependent_4_ssn,copy_from_household_member,0.011346346843862282
taxes_1040,VA,2024,5774376,dependent_4_ssn,copy_from_household_member,0.011008462213059905
taxes_1040,VA,2025,5898502,dependent_4_ssn,copy_from_household_member,0.010510804268609217
taxes_1040,VA,2026,6017723,dependent_4_ssn,copy_from_household_member,0.009951770794368568
taxes_1040,VA,2027,6132154,dependent_4_ssn,copy_from_household_member,0.009298364000643168
taxes_1040,VA,2028,6244870,dependent_4_ssn,copy_from_household_member,0.008631404656942418
taxes_1040,VA,2029,6355473,dependent_4_ssn,copy_from_household_member,0.00793992831060725
taxes_1040,VA,2030,6467180,dependent_4_ssn,copy_from_household_member,0.007309522852309662
taxes_1040,VA,2031,6575323,dependent_4_ssn,copy_from_household_member,0.00669457606873457
taxes_1040,VA,2032,6680914,dependent_4_ssn,copy_from_household_member,0.006154696797474118
taxes_1040,VA,2033,6789819,dependent_4_ssn,copy_from_household_member,0.0056908733502321635
taxes_1040,VA,2034,6899213,dependent_4_ssn,copy_from_household_member,0.005265962943889397
taxes_1040,VA,2035,7001947,dependent_4_ssn,copy_from_household_member,0.004978758051153487
taxes_1040,VA,2036,7112632,dependent_4_ssn,copy_from_household_member,0.004785148451374962
taxes_1040,VA,2037,7215503,dependent_4_ssn,copy_from_household_member,0.004637237348525806
taxes_1040,VA,2038,7320245,dependent_4_ssn,copy_from_household_member,0.0044643314533871475
taxes_1040,VA,2039,7418398,dependent_4_ssn,copy_from_household_member,0.0043497261807738
taxes_1040,VA,2040,7520997,dependent_4_ssn,copy_from_household_member,0.004262998642334254
taxes_1040,VT,2018,369826,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,VT,2019,378626,dependent_4_ssn,copy_from_household_member,0.008129394177895866
taxes_1040,VT,2020,387297,dependent_4_ssn,copy_from_household_member,0.00908346824271812
taxes_1040,VT,2021,396473,dependent_4_ssn,copy_from_household_member,0.009861957813016272
taxes_1040,VT,2022,403666,dependent_4_ssn,copy_from_household_member,0.010085070330421685
taxes_1040,VT,2023,411592,dependent_4_ssn,copy_from_household_member,0.009973468872086921
taxes_1040,VT,2024,419294,dependent_4_ssn,copy_from_household_member,0.009840350684722414
taxes_1040,VT,2025,427183,dependent_4_ssn,copy_from_household_member,0.009731192486592398
taxes_1040,VT,2026,433974,dependent_4_ssn,copy_from_household_member,0.009175664901583966
taxes_1040,VT,2027,442150,dependent_4_ssn,copy_from_household_member,0.008515209770439895
taxes_1040,VT,2028,449027,dependent_4_ssn,copy_from_household_member,0.007981702659305565
taxes_1040,VT,2029,455907,dependent_4_ssn,copy_from_household_member,0.007383084708065461
taxes_1040,VT,2030,462334,dependent_4_ssn,copy_from_household_member,0.00679811564799474
taxes_1040,VT,2031,467721,dependent_4_ssn,copy_from_household_member,0.006471806910529995
taxes_1040,VT,2032,476055,dependent_4_ssn,copy_from_household_member,0.005925785886084591
taxes_1040,VT,2033,481165,dependent_4_ssn,copy_from_household_member,0.005328733386676088
taxes_1040,VT,2034,488063,dependent_4_ssn,copy_from_household_member,0.005042381823658011
taxes_1040,VT,2035,494410,dependent_4_ssn,copy_from_household_member,0.004868429036629518
taxes_1040,VT,2036,500957,dependent_4_ssn,copy_from_household_member,0.004539311757296534
taxes_1040,VT,2037,506854,dependent_4_ssn,copy_from_household_member,0.004401662017070004
taxes_1040,VT,2038,512609,dependent_4_ssn,copy_from_household_member,0.00432883542817235
taxes_1040,VT,2039,518424,dependent_4_ssn,copy_from_household_member,0.0041915497739302195
taxes_1040,VT,2040,524527,dependent_4_ssn,copy_from_household_member,0.0040932115982590025
taxes_1040,WA,2018,4616168,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,WA,2019,4752990,dependent_4_ssn,copy_from_household_member,0.012619004037458526
taxes_1040,WA,2020,4883694,dependent_4_ssn,copy_from_household_member,0.0130978722254097
taxes_1040,WA,2021,5017142,dependent_4_ssn,copy_from_household_member,0.013151909991784167
taxes_1040,WA,2022,5141174,dependent_4_ssn,copy_from_household_member,0.012946653818758128
taxes_1040,WA,2023,5262081,dependent_4_ssn,copy_from_household_member,0.01252394252387981
taxes_1040,WA,2024,5382317,dependent_4_ssn,copy_from_household_member,0.011960648174382891
taxes_1040,WA,2025,5505473,dependent_4_ssn,copy_from_household_member,0.011256616824748754
taxes_1040,WA,2026,5617926,dependent_4_ssn,copy_from_household_member,0.01058522308766616
taxes_1040,WA,2027,5730084,dependent_4_ssn,copy_from_household_member,0.009821845543625538
taxes_1040,WA,2028,5837896,dependent_4_ssn,copy_from_household_member,0.009147644973463043
taxes_1040,WA,2029,5945021,dependent_4_ssn,copy_from_household_member,0.008337060541922393
taxes_1040,WA,2030,6051531,dependent_4_ssn,copy_from_household_member,0.007629639507754318
taxes_1040,WA,2031,6156842,dependent_4_ssn,copy_from_household_member,0.006929851375104315
taxes_1040,WA,2032,6260616,dependent_4_ssn,copy_from_household_member,0.00638355714517549
taxes_1040,WA,2033,6362976,dependent_4_ssn,copy_from_household_member,0.00588058166493163
taxes_1040,WA,2034,6461644,dependent_4_ssn,copy_from_household_member,0.005443196808737838
taxes_1040,WA,2035,6561077,dependent_4_ssn,copy_from_household_member,0.005138790476014837
taxes_1040,WA,2036,6656921,dependent_4_ssn,copy_from_household_member,0.004906772966060436
taxes_1040,WA,2037,6758571,dependent_4_ssn,copy_from_household_member,0.004704100911272516
taxes_1040,WA,2038,6859128,dependent_4_ssn,copy_from_household_member,0.004582652488771167
taxes_1040,WA,2039,6956283,dependent_4_ssn,copy_from_household_member,0.004447633887235468
taxes_1040,WA,2040,7052257,dependent_4_ssn,copy_from_household_member,0.004369381320051155
taxes_1040,WI,2018,3517091,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,WI,2019,3597296,dependent_4_ssn,copy_from_household_member,0.013426195675863204
taxes_1040,WI,2020,3676808,dependent_4_ssn,copy_from_household_member,0.013684152123254736
taxes_1040,WI,2021,3753759,dependent_4_ssn,copy_from_household_member,0.013652714518966188
taxes_1040,WI,2022,3829130,dependent_4_ssn,copy_from_household_member,0.013292314442183996
taxes_1040,WI,2023,3899262,dependent_4_ssn,copy_from_household_member,0.01280037094198851
taxes_1040,WI,2024,3970288,dependent_4_ssn,copy_from_household_member,0.012192314512196597
taxes_1040,WI,2025,4047787,dependent_4_ssn,copy_from_household_member,0.011491464348296983
taxes_1040,WI,2026,4116680,dependent_4_ssn,copy_from_household_member,0.010796807135847334
taxes_1040,WI,2027,4185029,dependent_4_ssn,copy_from_household_member,0.009910086644560886
taxes_1040,WI,2028,4254220,dependent_4_ssn,copy_from_household_member,0.009069347612488305
taxes_1040,WI,2029,4319379,dependent_4_ssn,copy_from_household_member,0.008333836877940093
taxes_1040,WI,2030,4387085,dependent_4_ssn,copy_from_household_member,0.0076100645417173365
taxes_1040,WI,2031,4452901,dependent_4_ssn,copy_from_household_member,0.006964673142295326
taxes_1040,WI,2032,4517628,dependent_4_ssn,copy_from_household_member,0.006270989997405718
taxes_1040,WI,2033,4581735,dependent_4_ssn,copy_from_household_member,0.005810026114561405
taxes_1040,WI,2034,4645932,dependent_4_ssn,copy_from_household_member,0.005381912606555584
taxes_1040,WI,2035,4707292,dependent_4_ssn,copy_from_household_member,0.00499671573380194
taxes_1040,WI,2036,4769385,dependent_4_ssn,copy_from_household_member,0.00488742259222101
taxes_1040,WI,2037,4831318,dependent_4_ssn,copy_from_household_member,0.004654216509863354
taxes_1040,WI,2038,4895103,dependent_4_ssn,copy_from_household_member,0.004554960334848929
taxes_1040,WI,2039,4953600,dependent_4_ssn,copy_from_household_member,0.004442829457364341
taxes_1040,WI,2040,5013007,dependent_4_ssn,copy_from_household_member,0.0043804048149144814
taxes_1040,WV,2018,1062564,dependent_4_ssn,copy_from_household_member,0.0
taxes_1040,WV,2019,1097265,dependent_4_ssn,copy_from_household_member,0.009708684775327747
taxes_1040,WV,2020,1132033,dependent_4_ssn,copy_from_household_member,0.010602164424535328
taxes_1040,WV,2021,1163528,dependent_4_ssn,copy_from_household_member,0.011124785995695849
taxes_1040,WV,2022,1191609,dependent_4_ssn,copy_from_household_member,0.011404747698280225
taxes_1040,WV,2023,1219797,dependent_4_ssn,copy_from_household_member,0.011309258835691513
taxes_1040,WV,2024,1247715,dependent_4_ssn,copy_from_household_member,0.011145173376933033
taxes_1040,WV,2025,1274120,dependent_4_ssn,copy_from_household_member,0.010681097541832794
taxes_1040,WV,2026,1299542,dependent_4_ssn,copy_from_household_member,0.010124336112261089
taxes_1040,WV,2027,1324747,dependent_4_ssn,copy_from_household_member,0.009494643128084079
taxes_1040,WV,2028,1348009,dependent_4_ssn,copy_from_household_member,0.008867151480442637
taxes_1040,WV,2029,1369467,dependent_4_ssn,copy_from_household_member,0.008130170350946755
taxes_1040,WV,2030,1392893,dependent_4_ssn,copy_from_household_member,0.007444218615500257
taxes_1040,WV,2031,1412931,dependent_4_ssn,copy_from_household_member,0.006916119753901642
taxes_1040,WV,2032,1432637,dependent_4_ssn,copy_from_household_member,0.00630376012904874
